URL,Date,Title,Author,Content
https://news.cnyes.com/news/id/4488926?exp=a,2020/06/09 19:44,國銀續挺中小企業 前4月新增放款餘額1587億元達成率已過半,鉅亨網記者郭幸宜 台北,"不受疫情影響，國銀力挺中小企業，據金管會統計至 4 月底止，國銀對中小企業放款餘額 7.566 兆元，較前月增加 530.57 億元，新增放款餘額共 1587.18 億元，距離 3000 億元目標達成率約 52.9%。
金管會表示，今年前 4 月新增放款量前 3 大銀行分別為合庫銀 258 億元、永豐銀 197 億元，一銀則以 160 億元緊追在後。
另外，國銀對中小企業放款餘額前三大銀行則分別為一銀、合庫與台企銀，其中一銀放款餘額 7168 億元、合庫銀總放款餘額 6936 億元、台企銀總放款餘額共 5425 億元。
據金管會統計，全體國銀對中小企業放款餘額占整體企業放款餘額比重約 62.73％，較前月底增加約 0.07 個百分點。
金管會表示，2017 年國銀對中小企業放款目標達成率 152%，去年達成率飆升至 170%，官員表示，今年放款目標餘額 3000 億元，但今年前 4 月達成率已超過一半，預期今年將超標，達成率可望衝上歷史新高。
"
https://news.cnyes.com/news/id/4488923?exp=a,2020/06/09 19:42,瑞耘前4月每股賺1.33元 賺贏去年上半年,鉅亨網記者魏志豪 台北,"半導體零耗件及設備廠瑞耘 (6532-TW) 今 (9) 日公告 4 月自結，稅後純益 0.12 億元，年增 100%，每股稅後純益 0.39 元，累計前 4 月稅後純益 0.42 億元，年增 75%，每股稅後純益 1.33 元；受惠 7 奈米以下半導體零耗件出貨比重提升，4 月獲利較去年倍增，前 4 月也已賺贏去年上半年的 1.2 元。
瑞耘 5 月營收 0.57 億元，月增 3.64%，年增 50.18%，連兩個月創高，累計前 5 月營收 2.5 億元，年增 43.22%。
瑞耘指出，公司透過與北美 OEM 客戶深化合作，從原本僅供應半導體零耗件的售後市場，跨入先進製程市場，第 2 季營收主要成長動能為 7 奈米以下的半導體零耗件，出貨占比也提升，有助獲利表現。
不過，瑞耘董座呂學恒在 6 月 1 日申報轉讓持股，預定轉讓 200 張，由於是在股價相對高檔出脫持股，也造成股價震盪並引市場議論。
"
https://news.cnyes.com/news/id/4488857?exp=a,2020/06/09 19:20,台股拚V轉向上 邱志昌：補量加強後有機會重返12682歷史高點,鉅亨網編輯陳于晴,"台股近期走勢凌厲，近 3 個月來強勢上漲近 3000 點，並重回疫情前的起跌點，鉅亨網首席經濟學家邱志昌博士周一 (8 日) 於《鉅亨看世界》節目中表示，目前保守來看仍屬反彈格局，並非 V 型反轉向上，未來若能補量加強，量能放大至 2700 億元之上，指數有機會重返 12682 點的歷史新高。
對於台股近期漲勢，邱志昌指出，主要原因是美元指數下跌、新台幣強勢升值，外資近期積極匯入台灣，依照央行及金管會規定，必須在數日內買進台股或國債，因此引爆資金行情，推升指數站上 11600 點關卡。
以目前加權指數來看，似乎呈現 V 轉向上，不過，邱志昌表示，台股受疫情衝擊，3 月 19 日一路跌到 8681 低點，近 3 個月以來強勢反彈 2900 多點，並重新站上 11600 點，但量能始終無法突破 3 月 19 日的 2700 多億元，就技術分析來看，這是一個反彈格局，須待後續補量加強，才能夠促成指數確確實實的 V 型反轉。
V 型反轉與反彈的差別，邱志昌說明，反彈格局就是類股輪動，以這次情況來說，第一波主要漲電子類股、權值股及庫藏股買多的族群，到了第二波，指數回升至萬點，這些大型股漲不動了，就輪到生技類股上漲，但生技廠短線可預見的獲利增加並無法如預期多，因此，第三波台股準備上攻萬一關卡時，又輪到電子類股。
如果是 V 型反轉，邱志昌說，以順向投資的策略「追強賣弱」來看，台股首先會漲到 12300 多點，整理一下後繼續向上攻，衝到 12682 點，甚至是攻上 13000 點大關。他認為，台股確實有這個機會，但需要一點時間，要等待，目前非常保守的來觀察，大盤仍屬於反彈格局。
邱志昌強調，有幾檔股票可列為觀察指標，聯發科  (2454-TW) 受惠轉單題材，近月反彈幅度相當大，已超越疫情爆發前的高點，將叩關 500 元關卡；台積電 (2330-TW) 外資之前減碼持股至 76% 左右，目前看來有持續回補的跡象；鴻海 (2317-TW) 在這波反彈格局中，相對較弱勢，補漲力道仍可期待。
對於台股未來的預估，邱志昌提出三大注意，首先，指數上揚幅度已高，高檔面對風險能力較低，需要注意成交量是否緩慢或急速擴張。
其次，要留意台股主要風險來自內需消費力道的恢復，與美國失業率、ISM 與總體經濟數據的預估落差與否。
第三，港版國安法引發中國對一國兩制的考慮，不排除 6 月香港會再有抗議活動，投資人要注意高檔風險，預期台股結構將會改變，指數將進行橫盤整理。
"
https://news.cnyes.com/news/id/4488848?exp=a,2020/06/09 19:17,神達5月營收月增34% 缺料問題緩解助攻出貨,鉅亨網記者彭昱文 台北,"神達投控 (3706-TW) 今 (9) 日公告 5 月營收，受惠美系、中系資料中新客戶需求暢旺，營收達 36.93 億元，創 6 個月高點，月增 34%、年增 16%；累計前 5 月營收 151.29 億元，年增 17.9%，隨著供料狀況恢復正常，神達 6 月生產及出貨狀況可望更加順暢。
神達表示，目前來自資料中心需求仍十分強勁，且隨著東南亞疫情放緩、馬來西亞宣布 6 月 10 日解封、菲律賓步放寬封城規範，將逐步改善缺料問題，能夠滿足客戶訂單需求，神達第二季營收可望維持年增走勢。
獲利方面，神達轉投資的新聚思 (Synnex)，近期也因美國疫情放緩狀況回溫，與先前預估大幅虧損相比，法人看好，新聚思第二季估損平或小虧，有助減輕神達業外壓力，目前神達持有新聚思約 1 成股權，採權益法認列獲利。
"
https://news.cnyes.com/news/id/4488910?exp=a,2020/06/09 19:10,東洋取得台港澳軟組織肉瘤新藥專屬授權 目標搶台逾3成市占率,鉅亨網記者沈筱禎 台北,"台灣東洋 (4105-TW) 今 (9) 日宣布，向合作夥伴 Pharma Mar 公司取得軟組織肉瘤新藥 Yondelis 台港澳的經銷代理權，其中，台灣市場商機約有 1-1.5 億元，東洋將優先專注布局，目標拿下三分之一市占率。
東洋表示，此項協議是 Pharma Mar 公司於 2019 年 8 月 26 日與原廠 Janssen 重新簽訂協議，其中，Pharma Mar 公司保留在美國等地的經銷代理權利，後續與台灣東洋協商後，將台灣、香港、澳門專屬授權給台灣東洋。
營運長施俊良指出，Yondelis 是治療晚期軟組織肉瘤中脂肪肉瘤 (liposarcoma) 及平滑肌肉瘤 (leiomyosarcoma)，據統計，脂肪肉瘤與平滑肌肉瘤，2016 年新增病患數約 253 位，其中晚期病患占 45%；據 Yondelis 第三期隨機多中心的臨床研究顯示，病患使用該藥品後，與傳統化療相比，死亡風險降低 13%。
東洋取得台港澳授權後，將優先專注在台灣市場，下一步將先向原廠執行藥證轉移，後續會同時申請健保藥價與原廠討論藥品新適應症。
"
https://news.cnyes.com/news/id/4488850?exp=a,2020/06/09 19:02,日月光投控5月營收年增18.83% 創同期高,鉅亨網記者魏志豪 台北,"封測大廠日月光投控 (3711-TW) 今 (9) 日公布 5 月營收 357.88 億元，年增 18.83%，累計前 5 月營收 1684.48 億元，年增 13.79%；法人估，日月光第 2 季營收約季增 7% 至 9%。
日月光投控 5 月封測與材料營收 231.65 億元，月增 1.1%，年增 15%，日月光預估，第 2 季封測事業營收將與去年第 3 季相當、約達 679.01 億元。
電子代工服務 (EMS) 方面，日月光估，以往第 2 季受季節性影響，相關業績較上季下滑，不過，今年由於疫情影響，部分訂單遞延至第 2 季，預估本季 EMS 業績將優於上季，營收與營益率估優於去年第 1 季的 349.47 億元與 2.6%。
日月光投控財務長董宏思先前指出，第 2 季可望延續首季動能，稼動率也將略增至 8 成以上，下半年則因大環境變數多、訂單能見度不高，現階段仍難以評論，不過仍看好 5G 等新應用是長期成長動能。
"
https://news.cnyes.com/news/id/4488847?exp=a,2020/06/09 18:59,台積電擴大先進製程 捷流閥業、迅得受惠,鉅亨網記者張欽發 台北,"台積電 (2330-TW) 積極投入資本支出擴廠，蝶閥龍頭廠捷流閥業 (4580-TW)、自動化業者迅得 (6438-TW) 估將將因採購案擴大受惠，捷流閥業今 (9) 日公布 2020 年 5 月營收達 2.09 億元，月減 9.52%，前 5 月營收為 10.15 億元，年減 1.65%。
捷流閥業指出，集團站穩台灣蝶閥市場佔有率超過六成之地位，旗下閥門產品線齊全，可依據不同產業對於耐壓、耐高溫、低洩漏率、高可靠度等需求提供最佳解決方案，係國內外主要客戶指定之重要合作供應夥伴，捷流閥業 5 月接單再下一城，接獲全球最大晶圓代工業者擴建台灣南科廠大型閥門產品訂單，將貢獻整體營收達近約 3000 萬元，凸顯捷流閥業於工業閥門市場高度競爭利基，創造集團接單強勁動能。
捷流閥業對營運審慎樂觀，持續擴大全球業務接單、及提升平均案件接單金額兩大面向進擊，深化船舶與電子等產業工業閥門訂單表現，有助進一步優化產品銷售結構，提升中高階雙偏心、三偏心蝶閥及代理外購閥比重，並持續提升兩岸生產基地生產自動化比例、以及桃園觀音鑄造廠穩定原料來源、閥門產品品質良好控管、發揮垂直整合生產效益，以期隨著捷流閥業整體營運規模持續放大，同步精進整體營運獲利能力之提升。
捷流閥業主管表示，5 月營收表現受外銷歐美地區因疫情干擾，主要客戶短期訂單遞延影響，目前整體訂單出貨保持正常水準，有望加速遞延訂單出貨認列，另一方面，集團也積極擴大全球工業閥門接單表現，隨著全球製造業分散產能趨勢明確，帶動新建工廠或舊產線自動化生產需求，以及國際環保法規趨嚴帶動船舶改裝排煙脫硫器、壓艙水處理系統需求增加，創造船舶產業閥門產品銷售挹注，再加上石化產業定期閥門產品的更換需求下，創造集團營運保持良好成長表現。
迅得 5 月營收 2.98 億元，月減 0.87%，年增 13.39%，為連續 3 個月迅得營收呈現年增走勢，累計前 5 月營收 12.45 億元年減 3.84%。
迅得今年以來半導體設備接單都超越去年同期，且台灣最大晶圓代工廠更因導入新世代製程新建廠，已成最大單一客戶，總經理王年清指出，在此基礎下，已規劃 3 年內半導體應用設備營收比重將超越五成以上的目標。
"
https://news.cnyes.com/news/id/4488793?exp=a,2020/06/09 18:47,眾達-KY 5月營收2.77億元年增逾2成 再寫新高,鉅亨網記者劉韋廷 台北,"光收發模組廠眾達 - KY (4977-TW) 今 (9) 日公布 5 月營收，受惠高速光收發模組、100G 單通道產品需求，單月營收衝上 2.77 億元，月增 10.49%、年增 24.76%，再創新高，前 5 月營收達 11.83 億元，年增 20.85%。
眾達表示，全球巨量資料中心持續建置，帶動 100G 光收發模組快速成長，出貨持續放大，應用在企業儲存區域網路的 32G 光收發模組產，出貨也穩定成長。
展望下半年，眾達看好中長期超寬頻、巨量資料中心成長動能，將持續開發高速光收發模組產品，投入 100G 光收發模組量產、馬來西亞檳城廠設立、新竹高階雷射封裝產品量產等。
眾達今也公告，將透過辦理現金增資 1000 萬美元 (約新台幣 2.9 億元)，充實蘇州子公司營運資金。
"
https://news.cnyes.com/news/id/4488788?exp=a,2020/06/09 18:45,健鼎前5月營收突破200億元 Q2營收逐月向上,鉅亨網記者張欽發 台北,"健鼎 (3044-TW) 今 (9) 日公布 5 月營收為 42.78 億元，月增 3%，年減 6.56%，前 5 月營收達 201.49 億元，年減 3.7%，在汽車、硬碟機板拉貨潮下，估 6 月營收將優於 5 月，第二季營收逐月向上。
健鼎今年首季營收 117.18 億元，季減 16.29%，年減 5.49%，毛利率為 15.85%，季減 5.4 個百分點，年減 2.11 個百分點，稅後純益 9.77 億元，季減 41.29%，年減 9.33%，每股純益 1.86 元。今年營收可望逐季攀高，第 2 季營收及獲利都可優於首季。
健鼎去年營收、獲利同步登新高，每股純益 11.49 元，稱霸去年上市櫃 PCB 廠，健鼎歷年維持約 63% 盈餘配發率，2018 年每股純益 9.4 元，配發 5.9 元現金股利，董事會決議去年盈餘每股擬配發 7.25 元，將提 6 月 17 日的股東會決議。
健鼎也因高股息配發率，獲納入新增台灣高股息指數 (0056-TW) 成分股，將在 6 月 19 日盤後生效。
"
https://news.cnyes.com/news/id/4488789?exp=a,2020/06/09 18:44,聯合再生5月營收月增42.3% 看好下半年營運重啟成長,鉅亨網記者魏志豪 台北,"太陽能模組廠聯合再生 (3576-TW) 今 (9) 日公告 5 月營收 12.1 億元，月增 42.3%，年減 47.15%，前 5 月營收 5.44 億元，年減 41.43%；隨著各國逐步解除封國禁令，海外出貨增加，加上國內太陽能案場需求強，帶動營收較上月回溫，預計下半年隨著疫情趨緩，營收有機會重啟成長動能。
展望今年，聯合再生指出，由於台灣用電大戶條款即將生效，加上核二廠一號機明年除役，在國家積極推動太陽能案場建置下，公司已陸續拿下國內數項太陽能大型案場的模組訂單，將在今年及明年上半年陸續出貨。
聯合再生也指出，近期由於模組需求強勁，將增加產能，滿足台灣太陽能市場需求，且看好隨著疫情趨緩，各國陸續復工，有助下半年營運恢復成長。
"
https://news.cnyes.com/news/id/4488677?exp=a,2020/06/09 18:30,聯發科在日本市場推出天璣系列5G晶片組,鉅亨網編譯陳達誠,"根據《EE Times Japan》週二 (9 日) 報導，聯發科 (2454-TW) 的天璣系列 5G 晶片組，將要在日本市場開賣。
聯發科在日本市場銷售的天璣系列 5G 晶片組，包含針對旗艦款手機所設計的增強版天璣 1000+、用於高階款手機的天璣 820，還有用於中階款手機的天璣 800 等三款晶片組。
這幾款晶片組全都使用 7 奈米製程，產品特徵有對應雙載波聚合、5G+5G 雙卡雙待技術以及 5G NR，天璣 1000+ 還有額外搭載聯發科獨家的 5G UltraSave 省電技術。
天璣 1000+ 支援 144Hz 的螢幕更新率，也將聯發科獨創提升動畫播放品質的 MiraVision 圖像顯示增强技術、HyperEngine 2.0 遊戲優化引擎，以及強化相機拍攝功能的 MediaTek Imagiq 等技術整合在單一晶片上。
具體來說，天璣 1000+ 採 Arm 標準架構設計。大核部分採用 2.6GHz 的 Cortex-A77 CPU、小核部分採用 2.0GHz 的 Cortex-A55 CPU、顯示方面則採用 Mali-G77 MC9 GPU、AI 運算能力達 4.5TOPS 的聯發科 APU 3.0，還有最高支援 8000 萬畫素相機 4K HDR 動畫拍攝功能的 HDR-native ISP 以及 5G 數據機等，都全部集中在單一晶片組。
天璣 820 的大核部分採用 2.6GHz 的 Cortex-A76 CPU，小核部分採用 2.0GHz 的 Cortex-A55 CPU，顯示方面採用 Mali G57 MC5 GPU。支援 120Hz 的螢幕更新率，還有在 HyperEngine 2.0 遊戲優化引擎的加持下，可提供高水準的遊戲體驗。而除了理所當然的 5G 數據機功能，也搭載了聯發科的 APU 3.0、MiraVision、Imagiq，以及 HDR-native ISP 等技術。
天璣 800 的大核部分採用 2.0GHz 的 Cortex-A76 CPU，小核部分採用 2.0GHz 的 Cortex-A55 CPU，顯示方面採用 Mali G57 MC4 GPU。支援 120Hz 的螢幕更新率，相機也支援各種 AI 人工智慧拍攝功能。
"
https://news.cnyes.com/news/id/4488784?exp=a,2020/06/09 18:20,網通+HPC需求延續 超眾5月營收創同期高 動力寫同期次高,鉅亨網記者沈筱禎 台北,"散熱大廠超眾 (6230-TW) 今 (9) 日公布 5 月營收，受惠伺服器、筆電、網通品持續出貨，單月營收 7.46 億元，創同期新高，年增 8%；動力 - KY(6591-TW)則受惠高效能運算系統 (HPC) 需求增溫，單月營收寫同期次高。
超眾 5 月營收 7.46 億元，月減 0.16%、年增 8.02%；累計前 5 月營收 31.36 億元，年減 3.28%。
超眾表示，去年第 2 季遇上美中貿易戰，美國針對部分產品加徵關稅，因此客戶提前拉貨、基期高，不過今年本季伺服器、筆電、網通產品持續出貨，法人看好，本季營運仍可望優於上季與去年同期。
手機方面，研調機構預估，受疫情影響，全球手機出貨量將年減 10%，超眾上半年手機出貨量已大幅下滑，下半年傳統消費性電子旺季，下滑趨勢可望減緩，對下半年看法正向，但疫情仍干擾終端需求，是最大變數。
動力表示，受惠宅經濟持續發酵，高效能運算系統 (HPC) 需求持續增溫，帶動高階 CPU 及繪圖卡散熱風扇出貨量較去年增加，5 月營收 1.08 億元，寫同期次高，月減 19.63%、年增 76.9%；累計前 5 月營收 4.94 億元，年增 15.89%。
動力指出，今年下半年 NVIDIA 及 AMD 將推出 7 奈米製程的高階繪圖晶片產品，加上 INTEL 今年推出新款 CPU，下半年可望迎來兩年一次的硬體升級需求，帶動公司高階客製化繪圖卡用散熱風扇出貨量持續成長。
5G 相關產品方面，動力正與下游客戶積極開發 5G 路由器及伺服器專用的散熱風扇產品，預計下半年進入測試認證階段，明年可望進入量產階段。
"
https://news.cnyes.com/news/id/4488778?exp=a,2020/06/09 18:20,菲律賓廠復工進度佳 同欣電5月營收6.87億元 年增8.5%,鉅亨網記者魏志豪 台北,"CIS 封測廠同欣電 (6271-TW) 今 (9) 日公布 5 月營收 6.87 億元，月增 16.19%，年增 8.54%，累計前 5 月營收 32.31 億元，年增 12.03%；受惠菲律賓廠復工進度佳，5 月營收與去年同期相比，已恢復正成長。
由於疫情干擾，同欣電菲律賓廠 3 月中旬開始停工，導致 4 月營收月減逾 1 成，與去年同期相比也轉負成長，不過，隨著 5 月復工進度達 4 成，營收回升至 6 億元之上，年增率也轉正。
同欣電指出，隨著各地陸續解封，菲律賓廠復工進度也加速，6 月復工率已達 7 成，較上月再提升 30 個百分點，有助業績持續回穩，法人估，同欣電第 2 季營收約季減個位數。
展望全年，同欣電看好，CIS、RF(高頻無線通訊模組) 需求明朗，其中，CIS 產能因剛好滿足客戶需求，可望滿載至年底，加上下半年迎來傳統旺季效應，以及合併勝麗 () 財報，法人估，同欣電全年營收可望創新高。
"
https://news.cnyes.com/news/id/4488653?exp=a,2020/06/09 18:11,群電全年銷量估增近5% 營收獲利續戰新高,鉅亨網記者彭昱文 台北,"電源廠群電 (6412-TW) 今 (9) 日召開股東會，公司看好，筆電需求強勁將推升第二季營運，下半年則有電競筆電、智慧家居等新品接棒，帶動電源需求動能延續，依照內部預估，今年出貨估可年增近 5%，營收獲利可望同步成長，續戰新高。
群電年報披露，去年電子零組件產品、消費性電子產品及其他產品銷售量總計 1.64 億台，符合預期，今年預計出貨 1.72 億台，年增幅度 4.8%。
群電表示，近期東南亞國家逐步解封，零組件供貨趨穩，原物料斷鏈危機也慢慢解除，組裝廠需求增溫，群電本身供應更加順暢，6 月出貨可望再升溫。
此外，群電下半年也受惠新顯卡，刺激電競筆電出貨，遊戲機、智慧家庭客戶下半年也會相繼推出新品，加上筆電、伺服器電源持穩下，群電看好，今年營收獲利可望優於去年。
據了解，目前群電產品線 NB 電源在全球市佔達 45%，佔公司營收大於 5 成，群電指出，除了在家工作，學校教育走向數位化也是未來趨勢，未來人手一台筆電，可望帶動筆電中長期需求。
"
https://news.cnyes.com/news/id/4488679?exp=a,2020/06/09 18:10,外資連七買青睞面板、權值股 續買超友達、群創各逾2萬張,鉅亨網記者劉韋廷 台北,"台股今 (9) 日在台積電尾盤黑翻紅助攻下，終場上漲 26.79 點或 0.23%，指數收在 11637.11 點，續創近三個月新高，三大法人合計買超 71.7 億元，其中外資連七買，今買超 68.29 億元，持續加碼權值股台積電、聯電與華邦電，同時大買面板雙虎友達、群創各逾 2 萬張。
期貨方面，外資加碼多單 1910 口，多單未平倉口數來到 39043 口，投信加碼 1049 口空單，空單未平倉口數來到 30377 口，自營商則加碼 422 口多單，多單未平倉口數達 7789 口。
外資持續青睞面板族群，買超前十大標的群創、友達分居一、三名，買超 26964、20084 張，第二名為聯電 21304 張，新光金 16458 張、富邦 VIX 11620 張、華邦電 10011 張，也買超台積電 9579 張，其他則依序為英業達、國泰金、元大台灣 50。
外資賣超方面，賣超永豐金 15223 張居冠，旺宏 9109 張，奇鋐、元太也分別有 4693、4654 張，其他依序為中美晶、京元電、玉山金、技嘉、智邦、亞泥。
投信買超前十大包含長榮 3198 張，裕隆、華通分別 2948、2272 張，其次依序為緯創、精元、景碩、永豐金、英業達、中信金、臻鼎 - KY；前十大賣超，金像電賣超 3901 張居冠，茂林 - KY、建準也分別有 2248、2000 張，其他依序為元太、凡甲、泰鼎 - KY、欣興、日月光投控、旺宏、台勝科。
法人表示，台股指數站穩 5 日線續攻，但短線大盤有過熱跡象，加上資金快速輪動，指數恐面臨整理壓力，長線仍偏多看待，建議可關注股東會展望、基期相對較低個股。
"
https://news.cnyes.com/news/id/4488398?exp=a,2020/06/09 17:55,遠距商機發酵 華碩5月營收月、年增皆逾3成 衝今年新高,鉅亨網記者劉韋廷 台北,"筆電品牌大廠華碩 (2357-TW) 今 (9) 日公告 5 月營收，受惠遠距辦公、教學商機，品牌合併營收達 274.88 億元，月增 37.15%、年增 33.3%，創今年單月新高，展望下半年，華碩表示，疫情、需求面不確定因素仍多，能見度不明朗，將審慎應對。
華碩累計今年前 5 月品牌合併營收達 1102.49 億元，年減 3.15%。華碩董事長施崇棠今日表示，下半年不確定因素仍多，今年可能沒有明顯旺季，但東南亞封城狀況快速恢復，對於長期營運成長目標不變，也將持續布局 AIoT、電競、商用等領域，推動數位轉型。
宏碁 5 月受惠電競、商用筆電需求帶動，合併營收達 201.48 億元，月增 2.16%，年增 21.06%，累計前 5 月合併營收達 887.83 億元，年增 4.02%。
"
https://news.cnyes.com/news/id/4488421?exp=a,2020/06/09 17:43,超商迎旺季 全家5月營收創單月新高 年增逾1成,鉅亨網記者王莞甯 台北,"連鎖超商全家 (5903-TW) 今 (9) 日公布 5 月合併營收，繳出亮眼佳績，在旺季效應發酵下，合併營收達 73.13 億元，月增 12.51%、年增 14.06%，創新高紀錄，累計前 5 月合併營收為 336.05 億元，年增 9.28%。
全家說明，5 月受惠店數、鮮食和一般商品成長，及後疫情振興經濟方案推升會員來店次數；其中，店數年增 7%、鮮食成長超過 10%，而一般商品成長近 3%，助營運穩健向上。
全家進一步指出，疫情下的小確幸概念商品霜淇淋與甜點 5 月銷售翻倍成長，其中，仙人掌霜淇淋與 let’s café 手工雞蛋布丁是近期社群熱議話題，另帶動整體鮮食業績最關鍵現煮咖啡和茶飲，業績在高基期下仍成長超過 20%。
展望 6 月，全家認為，掌握氣溫商機仍是關鍵，陸續推出對應高溫的季節輕食，現煮飲料新品、啤酒飲料促銷，加上端午預購均來到銷售高峰，樂觀看仍將挹注整體運營表現。截至 5 月底，全家全台總店數達 3658 家。
"
https://news.cnyes.com/news/id/4488404?exp=a,2020/06/09 17:40,〈台積電股東會〉赴美設廠、華為訂單缺口、先進製程等六大重點一次看懂,鉅亨網編輯陳于晴,"晶圓代工龍頭台積電 (2330-TW) 今 (9) 日召開股東會，對於赴美設廠議題，董事長劉德音透露，將找下游廠商一同前往建廠，雖然廠址已選定，但定案關鍵在美方補助金額。此外，華為旗下的海思訂單缺口、今年展望及先進製程，也是國內外投資人高度關注的焦點，《鉅亨網》整理本次股東會六大重點，讓讀者一文看完快速掌握。
美方補助額成赴美設廠關鍵
台積電日前宣布，將赴美國亞利桑那州建 5 奈米晶圓廠，劉德音說明，絕對符合公司利益，最大利益是取得美國客戶信任，及找到全球最頂尖科技人才，台灣下游廠商也有意願一同前往設廠，盼可打入美國市場，若成功，樂見能將台灣產業帶往新領域發展。
劉德音透露，美方非常積極推動當地半導體產業發展，目前待眾、參兩院同意通過振興計畫法規，還需要一些時間，若該法規順利通過，會再積極準備在美建廠事宜，且有意一同前往設廠的台灣下游廠商，也可享有補助，目前已有半導體氣體、光阻劑等廠商有意願加入。
劉德音強調，技術發展還是會留在台灣，且將全力保護智慧財產權，讓技術保持在台積電手中。
很多客戶可填補海思訂單缺口
股東提問，若台積電無法承接華為海思訂單，是否影響明年業績？劉德音回應，無論是在產能、訂單或手機市占率等層面上，有很多客戶想要填補空缺，但也不知道要多久才能補上，得看產業連動性、產業敏捷性；他也坦言，希望這件事不要發生，但若發生，很快就能補上。
今年展望、資本支出不變
劉德音表示，未來 2 季產能利用率不是大問題，今年下半年、全年營收展望及資本支出等目標，都沒有任何改變。
劉德音強調，短期內不會改變使用美國半導體設備生產，台積電是因為與半導體設備美商合作，才能保持技術領先，技術領先是優先目標，才是公司在面對大國抗衡、世界改變間，最好的抵抗力，及維持公司的價值。
與 4 月時的法說會相較，台積電對下半年的展望顯然更為樂觀。
尚未申請華為出口許可
美國政府緊縮對華為出口禁令，要求使用美國晶片製造設備的外國企業供貨前，須先取得出口許可，對於大國間角力帶來的限制，劉德音表示，會找出方法一一化解。
劉德音指出，美國加大限縮力道，是針對所有華為供應商，晶圓代工廠除台積電外，也包括三星，供應鏈很複雜，目前還在法規解釋階段，台積電還不確定是否會送出申請許可，仍在觀察法規執行程度。
4 奈米預計 2023 年量產
劉德音澄清外界傳聞，台積電先進製程推進並未受疫情影響，5 奈米產能目前看起來還有空缺，但相信很快就會補上。
5 奈米製程預計明年量產出貨，強化版 5 奈米製程將於 2022 年量產，目前也正研發相當於第三版 5 奈米製程的 4 奈米技術，三者設備均可通用，並與客戶談生意，預計 2023 年量產。
股東也關切特殊製程技術進展，總裁魏哲家說，GaN (氮化鎵) 目前進展不錯 ，符合客戶要求，擁有高效能、高電壓等特性，但目前還是小量生產，未來將廣泛且大量被使用。
至於特殊型記憶體方面，魏哲家表示，MRAM (磁阻式隨機存取記憶體) 已小量生產，但要廣泛使用到所有電子產品，可能要 2 至 5 年時間。
全球經濟難 V 型反轉
劉德音指出，疫情改變人類生活，對新科技應用需求迫切，幾乎從 3 年的轉換期間，濃縮至短短 3 個月，大家開始使用新科技來工作、娛樂，也會刺激半導體產業發展。
劉德音表示，科技業表現與整體經濟脫節、需求反而更好，也鼓勵台積電同仁使用新科技，進行數位轉換，看好疫情帶動的新科技應用，將是台積電未來營運的新推力。從總體經濟來看，他認為，未來經濟出現 V 型反轉不太可能，可能是 U 型或 L 型。
"
https://news.cnyes.com/news/id/4488412?exp=a,2020/06/09 17:35,豆府意外繳營收新高成績 展店進度恢復將推燒肉新品牌,鉅亨網記者王莞甯 台北,"新冠肺炎疫情趨緩，餐飲景氣快速復甦中，連鎖餐飲集團豆府 (2752-TW) 今 (9) 日公布 5 月營收 1.61 億元，創單月新高紀錄，優於外界預期，月增 105.21%、年增 45.15%；前 5 月營收達 6.2 億元，年增 16.53%。展望後市，豆府將恢復展店進度，預計 6 月下旬新推燒肉品牌「姜滿堂」，挹注新營收動能可期。
豆府 5 月受政府陸續放寬社交活動，五一連假開始人潮陸續回籠，同時也受惠母親節聚餐潮，帶動各門店營運恢復疫情前水準，加上新展店和外送的加持，營收大幅成長。
豆府今年展店計畫已逐漸恢復進度，截至目前，今年已開 5 間門店，6 月底前將再新開 4 間門店，屆時全台總店數將達 51 間，下半年也將持續積極評估展店。
其中，豆府 6 月下旬將在新竹巨城購物中心開出籌備多時的全新品牌「姜滿堂」，挾集團優勢和在韓式料理長年累積的實力，以主打正宗韓國直火燒肉的型態切入每年高達百億商機的燒肉市場，平均客單價設在 600-800 元，將成為另一成長新動能。
"
